Timestamp,X-accel,Y-accel,Z-accel,X-mag,Y-mag,Z-mag,X-orien,Y-orien,Z-orien
 1297147394623,-0.19068487,8.308413,1.0351465,-12.0625,114.25,30.6875,151.0,-83.0,-1.0
 1297147394674,-1.7978859,7.273266,-0.46309182,-12.3125,112.4375,29.9375,204.0,-104.0,-14.0
 1297147394724,-1.4982382,8.730643,-0.5720546,-11.8125,110.1875,28.1875,199.0,-100.0,-10.0
 1297147394773,-3.1463003,7.504812,0.14982383,-11.5625,109.9375,27.6875,234.0,-67.0,-23.0
 1297147394877,-2.982856,8.853226,-0.6946377,-11.3125,108.125,28.9375,226.0,-104.0,-13.0
 1297147394878,-2.982856,8.853226,-0.6946377,-11.3125,108.125,28.9375,226.0,-104.0,-13.0
 1297147394923,-0.95342433,11.795221,2.152015,-11.0625,104.5625,30.4375,221.0,-79.0,-5.0
 1297147394974,4.399372,12.367276,-0.46309182,-11.8125,104.0625,31.75,139.0,-110.0,20.0
 1297147395023,-1.525479,13.184497,4.1814466,-12.3125,105.0625,33.0,79.0,-71.0,-6.0
 1297147395074,-2.070293,12.026767,4.9850473,-12.3125,106.625,32.75,8.0,-66.0,-9.0
 1297147395148,-10.882658,14.206022,-4.140586,-13.3125,111.1875,32.5,278.0,-129.0,-36.0
 1297147395174,-7.4639506,8.62168,-2.070293,-13.3125,113.25,33.75,276.0,-132.0,-40.0
 1297147395225,0.46309182,10.501288,1.879608,-13.3125,114.0,39.5625,190.0,-80.0,2.0
 1297147395274,-1.4573772,7.014479,1.6480621,-13.0625,118.0625,42.875,190.0,-73.0,-11.0
 1297147395334,-4.372132,2.5333846,-0.3405087,-12.8125,120.125,40.625,269.0,-150.0,-60.0
 1297147395373,-4.2904096,2.6423476,-0.50395286,-12.3125,121.875,38.0625,296.0,-149.0,-58.0
 1297147395450,-2.6832085,2.6014864,-0.040861044,-12.0625,121.875,35.25,295.0,-49.0,-38.0
 1297147395473,0.040861044,12.912089,10.337844,-11.0625,120.375,33.0,345.0,-51.0,0.0
 1297147395523,1.8387469,13.102775,8.076866,-10.5625,117.5625,30.1875,27.0,-58.0,7.0
 1297147395573,-10.378705,4.671779,0.6946377,-10.0625,118.8125,28.6875,339.0,-24.0,-66.0
 1297147395623,-3.0645783,12.9529505,-4.903325,-9.5625,118.3125,28.4375,254.0,-114.0,-12.0
 1297147395674,-3.9499009,6.4424243,-2.1383946,-9.3125,116.8125,30.1875,242.0,-125.0,-30.0
 1297147395726,-3.9090397,7.246025,0.23154591,-8.5625,114.25,31.5,263.0,-62.0,-28.0
 1297147395774,1.9477097,10.651112,-0.9942854,-7.5625,110.6875,29.4375,167.0,-102.0,10.0
 1297147395825,-3.214402,6.782933,-0.46309182,-6.3125,109.125,29.6875,221.0,-116.0,-25.0
 1297147395874,-4.399372,7.8180795,-1.1168685,-5.3125,109.125,30.1875,248.0,-120.0,-29.0
 1297147395924,-2.3018389,8.62168,0.313268,-4.75,108.375,30.6875,249.0,-75.0,-15.0
 1297147395974,-0.53119355,9.275456,-0.6946377,-4.75,107.625,30.4375,204.0,-95.0,-3.0
 1297147396024,-1.0760075,9.384419,-1.1168685,-5.0625,106.375,30.9375,204.0,-101.0,-10.0
 1297147396075,0.7218784,12.14935,2.3426998,-3.25,104.3125,32.25,190.0,-79.0,3.0
 1297147396124,1.920469,13.252599,0.88532263,-2.5,104.0625,31.75,148.0,-81.0,8.0
 1297147396173,-0.0,14.410328,2.1111538,-1.75,104.5625,32.25,163.0,-82.0,0.0
 1297147396224,-6.428804,14.015338,1.4982382,-2.25,109.9375,32.0,243.0,-65.0,-25.0
 1297147396309,-8.921328,9.302697,-1.4573772,-1.25,114.5,31.5,276.0,-134.0,-43.0
 1297147396324,-7.1234417,8.921328,0.7218784,-1.25,115.0,32.0,282.0,-51.0,-39.0
 1297147396374,-0.10896278,7.9679036,-0.9125633,-1.25,117.0625,37.3125,226.0,-97.0,-1.0
 1297147396425,-1.920469,5.829509,0.7218784,-1.0,119.5625,39.3125,208.0,-71.0,-18.0
 1297147396474,-4.5900574,2.5606253,-0.42223078,-0.25,120.875,40.125,279.0,-151.0,-61.0
 1297147396524,-2.7513103,2.2201166,-0.08172209,0.5,120.875,38.8125,294.0,-141.0,-51.0
 1297147396603,-1.1441092,3.6774938,3.336985,0.25,120.625,37.3125,338.0,-44.0,-1.0
 1297147396624,4.5219555,19.844847,11.34575,0.5,119.0625,36.3125,13.0,-58.0,11.0
 1297147396674,-5.8567495,9.888372,6.932757,-0.25,118.8125,35.5625,348.0,-47.0,-26.0
 1297147396724,-7.3958488,10.732834,-0.84446156,-1.0,120.125,36.0625,299.0,-125.0,-35.0
 1297147396775,-1.1849703,7.6954966,-5.706926,-0.75,119.5625,37.0625,227.0,-127.0,-7.0
 1297147396824,-4.2086873,8.19945,0.19068487,-1.75,119.0625,38.8125,254.0,-63.0,-27.0
 1297147396886,-2.1792557,10.991621,-0.0,-1.5,116.8125,39.0625,235.0,-79.0,-11.0
 1297147396924,-1.1168685,7.5865335,0.6946377,-1.75,115.5,37.8125,207.0,-80.0,-8.0
 1297147396974,-2.6832085,8.308413,-1.6889231,-1.75,114.75,37.3125,224.0,-111.0,-18.0
 1297147397025,-3.1463003,7.668256,-0.19068487,-2.75,114.0,37.0625,239.0,-112.0,-22.0
 1297147397074,-2.2201166,8.894087,0.14982383,-4.5,115.0,36.0625,237.0,-76.0,-14.0
 1297147397124,-1.879608,10.760075,2.1792557,-4.25,113.75,35.5625,238.0,-72.0,-14.0
 1297147397176,-2.6832085,10.760075,2.1792557,-4.25,113.75,35.5625,238.0,-72.0,-14.0
 1297147397224,2.1111538,11.876944,1.4573772,-5.0625,113.5,35.25,162.0,-78.0,10.0
 1297147397273,1.0760075,13.6748295,1.1849703,-6.0625,114.5,35.0,144.0,-83.0,4.0
 1297147397323,-1.4982382,10.923519,0.42223078,-6.5625,117.8125,35.5625,171.0,-82.0,-8.0
 1297147397375,-8.19945,16.507862,9.275456,-5.8125,121.375,38.8125,278.0,-53.0,-23.0
 1297147397459,-11.141444,13.184497,-4.372132,-6.5625,126.4375,41.875,275.0,-133.0,-39.0
 1297147397475,-3.405087,8.349273,0.10896278,-6.3125,128.0,44.1875,259.0,-68.0,-22.0
 1297147397556,-1.1441092,5.938472,1.56634,-2.25,132.8125,47.9375,202.0,-72.0,-11.0
 1297147397575,-3.1054392,3.486809,0.6537767,-1.75,133.8125,47.9375,246.0,-48.0,-41.0
 1297147397626,-5.243834,3.214402,-0.10896278,-1.25,136.375,47.4375,290.0,-148.0,-58.0
 1297147397712,-2.3699405,3.1054392,0.27240697,-2.25,137.125,44.9375,289.0,-52.0,-37.0
 1297147397726,-1.6480621,6.973618,3.718355,-2.75,136.625,43.125,305.0,-60.0,-12.0
 1297147397774,6.2789803,18.918663,10.882658,-3.25,134.875,37.5625,18.0,-56.0,16.0
 1297147397824,-7.246025,5.434519,1.334794,-4.0,136.875,37.0625,331.0,-36.0,-52.0
 1297147397874,-7.164303,12.4489975,-1.3756552,-4.5,136.875,37.3125,286.0,-120.0,-30.0
 1297147397924,-1.7297841,8.921328,-1.879608,-5.3125,135.375,37.8125,234.0,-106.0,-11.0
 1297147397988,-3.7864566,6.701211,-1.2666923,-6.0625,134.875,39.3125,252.0,-121.0,-29.0
 1297147398024,-1.4573772,8.921328,-2.7240696,-7.5625,132.8125,38.3125,214.0,-109.0,-9.0
 1297147398074,-0.95342433,7.273266,-0.5720546,-8.0625,131.5625,36.0625,203.0,-99.0,-7.0
 1297147398123,-3.173541,9.384419,0.10896278,-9.0625,130.5,34.0,234.0,-71.0,-19.0
 1297147398173,-3.759216,8.117727,-0.23154591,-8.8125,129.25,31.75,246.0,-115.0,-25.0
 1297147398225,-0.9125633,9.275456,-1.334794,-8.8125,126.6875,30.9375,213.0,-100.0,-6.0
 1297147398287,-1.334794,9.193735,-1.56634,-9.3125,124.6875,29.6875,213.0,-106.0,-14.0
 1297147398324,-2.1111538,11.073342,0.14982383,-9.5625,122.125,29.1875,229.0,-79.0,-11.0
 1297147398374,0.46309182,11.795221,-0.50395286,-10.0625,122.375,29.4375,178.0,-93.0,2.0
 1297147398424,-0.7627395,13.484144,2.5606253,-9.5625,122.625,31.5,169.0,-79.0,-3.0
 1297147398474,-0.46309182,12.789507,4.4810944,-9.8125,124.6875,32.5,64.0,-71.0,-2.0
 1297147398524,-8.240311,13.252599,-3.759216,-8.8125,129.75,34.75,229.0,-124.0,-31.0
 1297147398574,-10.106298,11.032481,-5.175732,-7.8125,130.5,37.3125,269.0,-142.0,-47.0
 1297147398625,-3.6774938,9.00305,3.405087,-7.5625,128.75,41.875,287.0,-61.0,-21.0
 1297147398674,-0.6946377,7.4639506,1.1168685,-6.8125,128.5,45.6875,223.0,-80.0,-5.0
 1297147398726,-4.0180025,4.8216033,0.84446156,-6.0625,129.5,46.9375,262.0,-50.0,-39.0
 1297147398775,-4.5900574,4.0588636,-0.9125633,-3.75,131.3125,47.6875,290.0,-139.0,-48.0
 1297147398861,-3.7864566,3.8273177,-0.14982383,-3.0,131.8125,47.1875,288.0,-51.0,-34.0
 1297147398874,-0.7627395,6.891896,4.671779,-4.0,131.8125,45.6875,319.0,-56.0,-5.0
 1297147398924,4.671779,15.826844,8.308413,-4.0,132.0625,41.625,31.0,-59.0,15.0
 1297147398974,-4.372132,11.917805,5.6660647,-4.25,131.8125,40.625,338.0,-59.0,-18.0
 1297147399025,-7.8861814,9.384419,1.6480621,-4.0,131.3125,39.5625,307.0,-49.0,-40.0
 1297147399074,-6.4015636,9.724928,-4.630918,-4.25,130.5,39.5625,272.0,-129.0,-31.0
 1297147399164,-1.879608,9.697687,-1.4573772,-4.25,128.5,40.375,203.0,-102.0,1.0
 1297147399173,0.23154591,10.337844,-2.1792557,-4.25,128.5,40.375,203.0,-102.0,1.0
 1297147399223,-2.4925237,10.501288,-1.4982382,-4.25,127.5,41.625,196.0,-105.0,-13.0
 1297147399275,-1.1849703,12.176591,1.4165162,-4.0,127.75,42.625,222.0,-81.0,-6.0
 1297147399324,1.1849703,11.182305,0.9942854,-4.75,126.9375,43.125,164.0,-82.0,6.0
 1297147399373,-0.7218784,9.275456,-1.0351465,-5.3125,125.1875,43.9375,182.0,-98.0,-4.0
 1297147399465,0.6946377,9.084772,0.7218784,-5.8125,123.9375,44.6875,164.0,-84.0,4.0
 1297147399473,0.6946377,9.084772,0.7218784,-5.8125,123.9375,44.6875,164.0,-84.0,4.0
 1297147399523,0.27240697,10.460427,-0.29964766,-3.5,123.125,45.9375,170.0,-92.0,1.0
 1297147399574,0.6537767,11.604536,-0.38136974,-3.5,122.375,46.6875,169.0,-94.0,3.0
 1297147399623,-0.9125633,12.762266,-0.61291564,-4.25,121.125,48.5,179.0,-95.0,-4.0
 1297147399673,-2.070293,12.108489,-5.053149,-1.25,118.8125,54.0625,195.0,-114.0,-9.0
 1297147399748,-4.8216033,8.962189,-2.4925237,1.25,117.8125,58.125,231.0,-121.0,-27.0
 1297147399774,-4.5900574,7.8861814,-1.4573772,1.75,118.3125,58.625,240.0,-121.0,-30.0
 1297147399825,-4.2495484,5.053149,-2.7240696,4.0,120.375,60.9375,257.0,-135.0,-37.0
 1297147399874,-4.4810944,5.5571017,-2.1792557,5.0625,122.125,62.1875,258.0,-132.0,-37.0
 1297147399925,-4.372132,5.366417,1.6480621,8.5625,124.6875,65.25,289.0,-49.0,-38.0
 1297147399974,-1.3075534,5.938472,2.7240696,11.8125,122.625,68.0,276.0,-63.0,-11.0
 1297147400068,-4.8216033,6.3607025,-0.040861044,15.125,115.75,71.8125,270.0,-41.0,-48.0
 1297147400074,-8.499097,7.4639506,1.2666923,17.125,113.75,72.0625,277.0,-43.0,-46.0
 1297147400123,-6.428804,5.366417,2.8738933,20.625,109.4375,73.125,287.0,-37.0,-47.0
 1297147400173,-8.240311,5.8567495,2.070293,20.625,105.3125,72.5625,290.0,-35.0,-53.0
 1297147400223,-8.880466,6.891896,1.4982382,19.125,103.5625,72.5625,290.0,-37.0,-52.0
 1297147400274,-9.302697,5.243834,3.0645783,19.375,100.5,72.8125,295.0,-28.0,-57.0
 1297147400348,-7.43671,4.8216033,2.6014864,18.875,97.4375,69.8125,292.0,-38.0,-50.0
 1297147400374,-8.430995,5.407278,2.4925237,17.625,94.625,68.5,291.0,-32.0,-55.0
 1297147400425,-6.891896,5.407278,1.920469,16.875,93.125,67.0,291.0,-37.0,-50.0
 1297147400473,-6.851035,5.2165933,1.2666923,15.875,91.0625,64.4375,290.0,-37.0,-52.0
 1297147400524,-6.1291566,6.6331096,1.1849703,16.375,93.375,64.75,282.0,-47.0,-42.0
 1297147400575,-6.428804,3.3778462,1.607201,15.125,95.6875,67.0,290.0,-27.0,-60.0
 1297147400628,-7.5865335,7.9679036,0.9942854,13.5625,98.75,72.5625,282.0,-46.0,-43.0
 1297147400675,-7.164303,5.829509,1.7297841,13.8125,101.5,74.125,280.0,-38.0,-50.0
 1297147400752,-6.0201936,6.510526,1.7297841,10.8125,104.0625,78.1875,276.0,-46.0,-42.0
 1297147400774,-6.0201936,6.510526,1.7297841,10.8125,104.0625,78.1875,276.0,-46.0,-42.0
 1297147400824,-6.701211,7.43671,1.6889231,11.5625,105.0625,82.25,275.0,-47.0,-41.0
 1297147400874,-8.349273,8.049625,1.4573772,12.0625,105.875,84.25,274.0,-44.0,-46.0
 1297147400926,-8.308413,7.668256,2.152015,12.8125,106.875,84.5,275.0,-42.0,-46.0
 1297147400974,-6.8237944,5.6660647,5.7477865,18.375,97.6875,81.1875,290.0,-32.0,-40.0
 1297147401024,-5.243834,1.4982382,8.008764,24.375,93.875,84.5,309.0,-9.0,-33.0
 1297147401073,-4.140586,-0.6537767,9.112013,32.4375,88.8125,84.0,322.0,4.0,-24.0
 1297147401124,-4.862464,0.8036005,9.724928,37.5,87.5,81.75,322.0,-4.0,-27.0
 1297147401212,-3.2961242,1.2666923,7.8861814,45.0625,90.0625,80.1875,320.0,-11.0,-19.0
 1297147401225,-3.1463003,1.7978859,9.00305,46.5625,90.8125,79.6875,319.0,-11.0,-19.0
 1297147401274,-3.7864566,2.6014864,8.771504,50.5625,92.375,78.6875,316.0,-15.0,-23.0
 1297147401323,-4.7943625,2.6014864,9.00305,51.5625,94.375,79.4375,313.0,-14.0,-27.0
 1297147401373,-4.630918,2.4925237,9.112013,52.0625,94.625,79.1875,313.0,-14.0,-26.0
 1297147401423,-4.2495484,2.6014864,9.043911,53.3125,95.4375,79.4375,313.0,-15.0,-24.0
 1297147401505,-4.2495484,2.4108016,9.343558,53.8125,96.1875,79.9375,313.0,-11.0,-23.0
 1297147401525,-3.3642259,2.4925237,7.6273947,54.8125,96.9375,80.4375,313.0,-17.0,-23.0
