"TIME","X","Y","Z","AZIMUTH","PITCH","ROLL"
10580,-1.4982382,-10.038197,0.9942854,-1.6251173,1.3935457,0.9848945
10629,-2.3426998,-10.7192135,-0.7218784,-2.367175,1.3459705,1.8697038
10669,-6.932757,-12.176591,0.88532263,-2.1028934,1.0497328,1.4437824
10708,-7.9679036,-13.102775,0.95342433,-2.1141858,1.0212754,1.4517045
10748,-3.718355,-13.252599,2.8738933,-1.5999562,1.2300202,0.91280353
10788,-1.334794,-15.704261,0.46309182,-1.9353489,1.4810725,1.2368512
10829,0.08172209,-16.317177,-1.0351465,2.236368,1.5072461,-3.0628088
10871,8.539958,-13.33432,-0.9942854,1.0053855,0.99810255,-1.6867019
10910,-1.607201,-9.615966,-0.5720546,3.1413734,1.395213,1.9127462
10955,-3.9090397,-5.5162406,-3.2961242,2.7149692,0.8232953,2.2713327
11007,4.440233,-3.0237172,-1.9885708,2.15705,0.5560786,-1.9918633
11047,4.6036777,-2.4108016,0.53119355,-2.7262943,0.4796902,-1.4559197
11088,1.4982382,-2.6014864,1.1168685,-2.1614153,0.9478755,-0.93021065
11130,-1.4982382,-7.014479,6.1700177,-2.8702738,0.8351305,0.23821495
11169,-11.073342,-18.38747,13.593107,3.092679,0.80919343,0.6835978
11208,-3.636633,-12.489859,4.7943625,3.0232596,1.1218182,0.64893335
11247,3.5957718,-11.876944,0.7627395,-1.9261527,1.2706574,-1.3617734
11287,5.8567495,-14.859799,-2.0294318,-1.6678996,1.1756144,-1.90436
11326,1.2258313,-4.1814466,-1.4573772,-1.222795,1.1434339,-2.4422758
11367,-0.10896278,-7.6273947,-4.2495484,1.8417655,1.062346,3.1159573
11408,0.08172209,-13.565866,-4.0180025,1.0723071,1.2827872,-3.1212566
11460,-1.0760075,-9.275456,0.5720546,2.8085923,1.4401629,1.0821539
11500,-1.525479,-7.205164,-1.525479,1.8744389,1.2798741,2.3561945
11539,-2.2609777,-8.921328,0.88532263,2.658656,1.3050615,1.1975815
11580,-0.88532263,-9.847511,2.152015,-3.0543988,1.3387492,0.3902887
11629,-0.8036005,-9.765789,0.61291564,2.7978945,1.4676735,0.9192091
11666,-1.2258313,-9.80665,1.607201,-3.1070008,1.367525,0.6515872
11706,-1.7978859,-10.691973,0.27240697,2.6780992,1.4023364,1.4204249
11746,-2.8738933,-11.264028,-0.08172209,2.6935456,1.3208901,1.5992247
11786,-8.267551,-12.871228,1.1849703,2.9204702,0.9952002,1.4284381
11827,-7.6273947,-12.340035,0.7218784,2.9264953,1.0151771,1.4764346
11868,-3.1463003,-14.246883,3.1054392,-2.8556879,1.2699211,0.791934
11909,-2.070293,-16.821129,-2.3699405,2.268698,1.385856,2.4235768
11948,3.0237172,-18.34661,0.50395286,-1.290417,1.4052421,-1.4056476
11988,9.112013,-10.501288,-1.9885708,-3.1395946,0.84457976,-1.7856636
12031,-2.6423476,-7.8861814,-1.7297841,3.1047666,1.1898838,2.150426
12070,-1.9477097,-3.7864566,-2.1792557,-3.0576952,0.9134212,2.4122415
12109,4.2495484,-2.982856,-0.8036005,3.109189,0.60377944,-1.757692
12149,4.140586,-1.7570249,0.5720546,3.0875943,0.39792493,-1.4335076
12206,0.42223078,-3.7864566,1.0760075,2.545151,1.2745131,-0.37394193
12248,-5.6252036,-13.375181,14.2877445,2.7028275,0.7165892,0.37507075
12292,-9.302697,-15.976667,6.5922484,2.451885,0.9509715,0.9542963
