"TIME","X","Y","Z","AZIMUTH","PITCH","ROLL"
15407,-1.7978859,-10.147159,-5.202973,0.34451306,1.0737287,2.808888
15447,-0.38136974,-11.9450445,-2.8738933,-0.09248819,1.3326981,3.0096622
15490,0.95342433,-10.079058,1.0760075,-2.6849217,1.4291154,-0.72506875
15534,2.1111538,-6.469665,-0.5720546,-1.635507,1.2447768,-1.83541
15575,2.9556155,-8.580819,0.27240697,-1.9235759,1.2377748,-1.4788901
15618,1.5390993,-9.575105,-0.5720546,-1.4298424,1.4009646,-1.9266543
15662,0.61291564,-9.302697,0.46309182,-2.4195762,1.4884061,-0.9237491
15703,0.3405087,-9.724928,-0.10896278,-1.4695356,1.5340496,-1.8804992
15745,0.23154591,-11.182305,0.27240697,-2.676482,1.5388359,-0.70449406
15785,1.1168685,-12.067628,1.0351465,-2.5819697,1.4452713,-0.8233546
15828,4.0180025,-13.021052,2.2201166,-2.2533448,1.2318519,-1.0660033
15867,6.6331096,-13.947236,-0.10896278,-1.6742388,1.1268178,-1.587222
15906,1.9477097,-11.536434,1.920469,-2.6227043,1.3379959,-0.79244024
15952,-0.5720546,-16.235455,-3.405087,-0.074703924,1.3612478,2.975147
15992,-9.193735,-15.854085,-5.284695,0.9478839,0.9812675,2.0924914
16035,-3.0645783,-10.106298,2.6832085,2.173743,1.1876727,0.8516518
16075,3.445948,-10.760075,-1.334794,-1.3540533,1.2399781,-1.9403517
16123,0.8036005,-4.944186,-2.5333846,-0.45215914,1.0775563,-2.8344278
16167,-2.3018389,-1.2258313,-1.6480621,1.7104173,0.4086294,2.1921644
16210,-2.982856,-0.7627395,-0.8036005,1.912211,0.2420632,1.8339548
16249,-1.6889231,-3.173541,0.95342433,2.4414408,1.0222317,1.0568767
16292,1.1168685,-14.015338,11.958665,-2.6831431,0.8622704,-0.09312395
16337,8.430995,-14.328606,8.62168,-2.0434406,0.8712048,-0.77421653
16376,-3.3642259,-3.336985,2.4516625,2.5499861,0.67573154,0.9410378
16418,-3.5276701,-17.774553,-9.302697,0.9469367,1.060507,2.7791367
16460,-5.597963,-9.302697,-1.4982382,1.7976578,1.0136822,1.8323071
16503,-2.5606253,-6.6331096,-0.88532263,1.6944073,1.1830192,1.9036752
16546,-3.1054392,-9.888372,-2.6423476,1.2985594,1.179689,2.2757995
16585,-2.3018389,-9.847511,-0.8036005,1.5594602,1.3280933,1.9066802
16630,0.08172209,-7.6273947,-2.5606253,0.23355255,1.2467508,-3.1096885
16674,1.0760075,-9.466142,-3.9771416,-0.024352174,1.160277,-2.87737
16713,1.3075534,-9.275456,-3.445948,-0.13126364,1.1925691,-2.7789292
16756,3.255263,-10.882658,-1.7978859,-0.8781537,1.2415224,-2.0754046
16800,3.7864566,-11.032481,0.5720546,-1.5247298,1.2367032,-1.4208511
16840,2.4516625,-10.310603,0.9942854,-1.7634774,1.3196238,-1.1855098
16883,1.7297841,-12.5579605,0.040861044,-1.4404644,1.433876,-1.5471786
16922,6.4424243,-11.413852,7.014479,-2.0971029,0.8754111,-0.7429136
16982,0.42223078,-12.108489,-1.525479,-0.1444723,1.4408119,-2.871567
17043,-2.2201166,-17.352324,-0.08172209,1.7382722,1.4434584,1.6075895
17090,-8.880466,-18.074202,-1.6480621,1.786012,1.1073703,1.7542915
17131,-6.1291566,-8.049625,1.334794,2.4654415,0.9088251,1.3563666
17173,3.486809,-7.4639506,-1.9885708,-0.0483892,1.077379,-2.0891006
17218,3.5276701,-5.47538,-0.38136974,-0.25042292,0.99580526,-1.6784862
17258,-0.84446156,-1.0760075,-1.8387469,2.3158498,0.48875076,2.7110655
17301,-2.070293,0.61291564,-0.50395286,3.0496676,-0.2800911,1.8095735
17342,0.313268,-4.9850473,1.7297841,-1.2984892,1.2317723,-0.1791605
17386,5.366417,-17.543009,10.691973,-1.2181017,0.97229964,-0.46517515
17429,3.9499009,-11.686258,10.528529,-1.7205033,0.80463535,-0.3589124
17474,-4.7126403,-9.656827,0.6537767,-2.4748797,1.1130179,1.4329479
17523,-8.430995,-14.437569,-5.407278,-2.8522286,0.9642803,2.1410716
17563,-2.3699405,-6.0201936,0.23154591,-2.1828718,1.194141,1.4734043
17606,-1.4982382,-8.158588,-3.255263,-2.876209,1.1569346,2.7102468
17649,-1.0760075,-11.141444,-2.7921712,-2.7718182,1.3084121,2.773765
17694,-0.6537767,-9.493382,-1.334794,-2.5857952,1.4154948,2.6861415
17734,0.61291564,-8.117727,-2.1111538,3.0866482,1.3063337,-2.8590376
17777,2.0294318,-9.656827,-1.4573772,2.5274951,1.3176186,-2.1935806
17816,2.7921712,-10.337844,-0.7218784,2.2505486,1.2987404,-1.8237932
17858,3.214402,-10.079058,-0.14982383,2.1245842,1.2617601,-1.6173728
17903,2.8738933,-10.800936,0.53119355,1.9332322,1.3065394,-1.3880249
17943,1.920469,-9.615966,0.8036005,1.7474862,1.3575906,-1.1744955
17987,-0.3405087,-12.639683,0.08172209,-0.93933225,1.5430965,1.3352513
18031,2.7921712,-13.906375,3.336985,1.3739823,1.2675633,-0.6967423
18073,3.8681788,-13.252599,-0.46309182,2.2571533,1.2848855,-1.6899476
18118,0.040861044,-11.75436,2.6014864,0.48651472,1.3529606,-0.015705515
18161,-0.95342433,-14.818938,-3.405087,-2.5660005,1.3365593,2.868584
18204,-6.1700177,-15.785983,-4.140586,-2.0076432,1.130856,2.1618493
18244,-6.701211,-9.493382,3.336985,-1.2887228,0.90307015,1.1087761
18287,2.0294318,-8.158588,-1.525479,2.5670059,1.2691096,-2.2153704
18327,3.9499009,-6.0882955,-2.5333846,2.4804192,0.9141502,-2.1410873
18369,-3.3642259,-2.4925237,-1.0351465,-1.9794676,0.6161601,1.8692952
18409,-3.0237172,-0.61291564,-0.040861044,-1.967685,0.19997516,1.584309
18451,-0.50395286,-3.255263,2.2201166,0.09416165,0.96050113,0.22321141
18490,1.9885708,-13.565866,13.865514,0.95275265,0.7693868,-0.14244711
18532,4.0588636,-15.854085,7.1234417,1.0879579,1.0935376,-0.51790977
18591,-4.0588636,-6.2108784,0.3405087,-1.4888527,0.9903514,1.4870996
18638,-7.8861814,-17.161638,-4.1814466,-1.9252295,1.0911803,2.05833
18684,0.3405087,-7.8589406,-2.070293,-3.0310464,1.3099097,-2.9785783
18728,2.4108016,-10.419566,-1.525479,2.4732738,1.3035439,-2.1349623
18767,1.4573772,-9.915613,-0.9125633,2.4606662,1.3990899,-2.1302352
18810,-0.3405087,-7.246025,1.3756552,0.096314125,1.3776555,0.24264766
18850,-0.08172209,-6.6331096,-0.5720546,-2.6401515,1.4838982,2.9996955
18895,-1.0760075,-7.5865335,-0.61291564,-1.7628562,1.4089962,2.0885782
18937,-1.6889231,-9.697687,0.3405087,-1.038518,1.3949691,1.3718504
18978,-1.7570249,-9.765789,0.92618364,-0.7413673,1.37015,1.0856797
19021,-1.1168685,-9.234595,0.42223078,-0.8341758,1.4422119,1.2093555
19064,-1.2258313,-10.56939,0.53119355,-0.7603512,1.4450624,1.1618885
19110,2.3426998,-13.6748295,0.42223078,1.9457568,1.3984486,-1.3924781
19157,1.4982382,-13.633968,1.3756552,1.3663692,1.4227029,-0.8280263
19207,4.5628166,-12.721405,2.1792557,1.765589,1.1924627,-1.1252191
19248,0.14982383,-12.871228,3.214402,0.49474856,1.3258115,-0.046576466
19290,-3.9771416,-16.507862,-6.3607025,-2.3705025,1.1442608,2.5828009
19333,-10.528529,-11.604536,-7.504812,-2.1436577,0.7314452,2.190066
19377,-3.3642259,-9.343558,2.7921712,-0.8444965,1.1331453,0.8780525
19417,3.6774938,-7.1234417,0.10896278,1.939411,1.0940526,-1.5411754
19460,5.2165933,-4.140586,-0.61291564,2.0622554,0.6675729,-1.6877536
19500,-1.3075534,-3.568531,-2.070293,-2.5179355,0.9694097,2.5782764
19545,-2.4925237,-4.5628166,-1.2258313,-2.019185,1.0239621,2.0278652
19588,-1.6889231,-6.0201936,1.920469,-0.6360006,1.1690819,0.721335
19634,-1.2258313,-13.102775,12.789507,0.57234263,0.79521096,0.09555474
19679,1.4982382,-13.1708765,11.073342,0.9909992,0.8672289,-0.13448468
19720,-4.399372,-17.352324,-2.3699405,-1.8374996,1.2904043,2.0649223
19764,-3.255263,-8.19945,-4.3312707,-2.2910028,0.9868679,2.497086
19803,0.53119355,-5.012288,-0.10896278,2.2787132,1.4630303,-1.7731179
19847,-0.9125633,-12.108489,-1.6889231,-2.2076933,1.4135634,2.6462097
19891,-0.10896278,-8.880466,0.14982383,-0.057228696,1.5499365,0.6287963
19934,-0.8036005,-8.689782,-0.19068487,-1.2088602,1.4760368,1.8037755
19981,-1.2666923,-8.689782,0.50395286,-0.5530633,1.4151841,1.1921452
20022,2.0294318,-8.049625,1.4982382,1.7708195,1.2671134,-0.9348545
20066,0.19068487,-8.049625,3.445948,0.9342388,1.1657598,-0.05527959
20110,-0.3405087,-9.888372,0.84446156,0.29265139,1.4789749,0.38328415
20155,-0.50395286,-10.528529,3.173541,0.5620901,1.2745761,0.15748332
20196,0.23154591,-11.75436,5.175732,0.83518344,1.155649,-0.044707034
20239,2.3018389,-11.686258,5.284695,1.2578934,1.1125637,-0.41078684
20283,3.0645783,-13.33432,4.099725,1.381184,1.2042791,-0.64190453
20324,1.4165162,-13.947236,2.7921712,1.0884652,1.349973,-0.46948415
20363,-0.10896278,-10.460427,5.8976107,0.6661823,1.0573453,0.018473648
20402,-0.88532263,-12.108489,2.6014864,0.08277459,1.347628,0.32802007
20441,-4.0588636,-12.408136,-1.3756552,-1.6920812,1.2382339,1.8975719
20487,-3.6774938,-11.645397,1.4573772,-1.029978,1.2433418,1.1934868
20530,1.5390993,-7.6546354,1.1441092,1.2829663,1.3253131,-0.9315566
20571,3.5276701,-5.7886477,3.255263,1.3898497,0.87848413,-0.82553726
20632,-1.56634,-4.8216033,-2.2201166,-2.418181,1.0576361,2.5271707
20685,-1.7978859,-4.903325,0.27240697,-1.4103286,1.2156676,1.4204249
20725,0.19068487,-7.9270425,4.5628166,0.36849418,1.0481329,-0.04176674
20768,7.3958488,-16.08563,11.141444,1.2779685,0.87723124,-0.58602524
20813,4.6036777,-14.137921,6.851035,1.1765937,1.0423524,-0.5916639
20854,0.27240697,-16.930092,-4.2495484,-2.988158,1.3243865,-3.0775776
20897,-3.1054392,-8.267551,-1.1441092,-1.8771279,1.1900321,1.9237868
20941,-2.2609777,-7.164303,-0.23154591,-1.6005317,1.2635992,1.6728501
20988,-0.61291564,-10.18802,-1.0351465,-2.3781974,1.4532617,2.6069984
21028,1.920469,-10.841797,-0.7218784,2.3083088,1.3837721,-1.930344
21083,1.1849703,-8.240311,0.14982383,1.8546957,1.4268527,-1.4450269
21139,0.5720546,-7.3549876,-0.08172209,2.119114,1.4923892,-1.7126933
21178,0.08172209,-7.9270425,0.9942854,0.49863362,1.4456016,-0.082007445
21222,1.334794,-9.493382,0.42223078,1.705871,1.424382,-1.2644292
21264,2.4516625,-11.604536,0.88532263,1.6938889,1.3498434,-1.2242575
21305,2.8330324,-12.108489,2.5606253,1.3410515,1.2652913,-0.8358604
21348,3.0645783,-11.645397,3.0237172,1.3085022,1.2166901,-0.7921095
21388,4.399372,-12.912089,1.334794,1.7376858,1.2287378,-1.276218
21430,4.7535014,-13.0619135,0.5720546,1.8699474,1.2194575,-1.4510285
21470,3.173541,-13.021052,3.255263,1.1576182,1.2348844,-0.772687
21522,0.5720546,-12.14935,0.5720546,0.9662337,1.5043069,-0.7853982
21562,0.8036005,-11.9450445,-3.9499009,3.0675461,1.2453485,-2.9408836
21605,-1.334794,-11.114203,2.4108016,-0.486733,1.3277575,0.50565827
21644,3.0645783,-7.504812,1.4982382,1.4039015,1.1441761,-1.1160771
21685,4.6036777,-5.434519,0.10896278,1.8694172,0.86783993,-1.5471321
21724,1.2258313,-5.012288,-0.9942854,2.4099824,1.2657254,-2.2522757
21767,-0.6946377,-4.862464,-0.0,-1.5153666,1.4288995,1.5707964
21806,0.23154591,-5.9793324,3.1054392,0.33481255,1.0906445,-0.07442369
21848,3.2961242,-5.9793324,10.310603,1.7004724,0.50466967,-0.30941534
21887,11.34575,-13.211738,10.691973,1.705162,0.7030154,-0.8150558
21930,5.6252036,-12.258313,6.5922484,1.4118037,0.95541847,-0.7064101
21974,2.2609777,-12.026767,-2.4108016,2.6553588,1.3026017,-2.3882535
22020,1.4982382,-11.264028,-3.0645783,2.9023616,1.2767348,-2.6868734
22060,2.7240696,-10.106298,-1.1441092,2.2537596,1.2863723,-1.9684243
22104,3.8273177,-9.152874,-1.0760075,2.1828556,1.1610194,-1.8448608
22148,3.6774938,-9.466142,-1.2666923,2.25355,1.1809381,-1.9025133
22189,3.173541,-8.471856,0.313268,1.8822668,1.2107824,-1.4724027
22230,3.486809,-7.3958488,0.8036005,1.8350545,1.1201812,-1.3442827
22275,3.2961242,-7.164303,0.50395286,1.8939456,1.1351913,-1.4190787
22315,3.759216,-8.390134,0.23154591,1.9420522,1.1488566,-1.5092798
22358,4.5219555,-9.697687,-0.040861044,2.0064511,1.1344612,-1.5798322
22398,5.407278,-10.378705,-0.0,2.01325,1.0904922,-1.5707964
22440,5.434519,-10.528529,0.7627395,1.8956693,1.0903093,-1.4313563
22480,5.134871,-11.182305,1.6480621,1.7240307,1.1214347,-1.2602274
22522,5.7477865,-12.026767,0.9942854,1.8229787,1.1192093,-1.3995057
22566,7.4639506,-13.988097,-1.1849703,2.0709584,1.0754497,-1.7282414
22606,5.7477865,-13.6748295,0.9942854,1.7044611,1.1676042,-1.3995057
22648,3.445948,-13.293459,2.152015,1.2088414,1.2741934,-1.0125524
22688,2.7240696,-12.598822,-2.8330324,2.4521682,1.2684113,-2.3758
22744,2.152015,-10.882658,-1.2258313,2.159261,1.3470293,-2.0885782
22806,2.3426998,-5.7477865,1.7570249,1.1984245,1.0995946,-0.9272952
22850,2.3018389,-4.9850473,2.070293,1.1597832,1.0150522,-0.8383083
22894,3.405087,-5.8567495,1.4982382,1.445438,1.0049058,-1.1562895
22934,4.4810944,-5.8976107,4.4810944,1.3604245,0.7494823,-0.7853982
22977,6.0201936,-7.246025,6.510526,1.4248148,0.6851165,-0.74628764
23020,7.205164,-8.158588,6.5513873,1.4868085,0.6973575,-0.8328872
23062,7.164303,-9.466142,4.0180025,1.4747039,0.85609555,-1.0596714
23106,9.084772,-8.308413,4.630918,1.8162572,0.68369514,-1.0993831
23145,10.760075,-6.469665,3.8273177,2.1114523,0.51542014,-1.229056
23187,11.985906,-4.903325,0.6537767,2.2938454,0.3877984,-1.5163049
23226,12.299174,-1.6889231,0.5720546,2.4372609,0.136321,-1.5243182
23269,11.454713,0.38136974,-0.95342433,2.4850647,-0.033166796,-1.6538391
23310,9.697687,1.1168685,-2.0294318,2.4881308,-0.11225275,-1.777089
23353,8.771504,0.7218784,-3.6774938,2.445876,-0.07575235,-1.9677905
23411,7.504812,-0.7627395,-4.099725,2.3742094,0.08895715,-2.0707786
23461,7.504812,-1.0351465,-2.5333846,2.2987125,0.12994945,-1.8963532
23511,7.3549876,-1.334794,-1.3756552,2.2174969,0.17653114,-1.755697
23552,7.6954966,-0.14982383,0.38136974,2.3709354,0.019442713,-1.5212793
23595,8.662541,-0.6537767,-0.040861044,2.1505675,0.07532806,-1.5755132
23642,9.384419,0.5720546,1.2258313,2.3646681,-0.060370967,-1.4409076
23682,9.534244,0.46309182,1.2258313,2.4705422,-0.04813766,-1.4429264
23725,9.384419,1.3075534,1.4982382,2.5550783,-0.13673142,-1.4124807
23764,8.894087,2.6832085,3.9499009,3.1166508,-0.26903325,-1.1528562
23803,9.997335,3.718355,4.0588636,2.9782004,-0.33187008,-1.185133
23850,10.56939,2.7921712,0.7627395,2.3288713,-0.25763434,-1.4987563
23889,8.390134,2.7921712,2.3699405,2.5848877,-0.30993962,-1.295501
23932,6.5513873,1.9477097,3.9090397,2.9940774,-0.24996462,-1.0328263
23972,7.164303,2.070293,5.053149,3.1378143,-0.23189597,-0.95650667
24015,8.662541,0.19068487,4.2904096,2.0455542,-0.019723168,-1.1109294
24055,9.152874,2.4108016,2.8738933,2.186555,-0.24619853,-1.2665564
24094,7.164303,2.4516625,2.8738933,2.2639852,-0.3075285,-1.189307
24137,7.668256,4.2904096,5.053149,2.6950324,-0.43705463,-0.98814124
24181,7.4639506,4.2086873,3.990762,2.41502,-0.46144885,-1.0797977
24221,8.390134,3.1463003,3.9090397,2.1008742,-0.32766438,-1.1347915
24260,8.662541,3.1054392,3.718355,2.020225,-0.3182284,-1.1653354
24310,8.539958,3.486809,3.9090397,2.0778656,-0.35547832,-1.1415284
24349,8.240311,2.8330324,4.5628166,2.0233557,-0.2921639,-1.0651023
24389,9.084772,2.7921712,5.2165933,1.947141,-0.2604758,-1.0495538
24429,10.378705,3.8273177,6.3607025,2.0372732,-0.30463,-1.0209739
24470,6.5513873,3.0237172,7.1234417,2.4470305,-0.30282232,-0.7435899
24518,6.238119,1.3075534,5.8976107,1.9714562,-0.15115151,-0.81344914
24560,6.510526,2.5333846,8.281172,2.389953,-0.23601429,-0.6662597
24602,3.636633,0.92618364,7.3549876,2.6300988,-0.11240549,-0.45919335
24643,3.405087,1.7570249,8.730643,3.1073036,-0.18534087,-0.3718696
24683,2.7240696,2.5333846,7.3958488,3.07351,-0.31100094,-0.35290506
24723,1.1441092,2.3018389,6.891896,-2.5707417,-0.3182812,-0.16450767
24762,0.88532263,2.4516625,5.938472,-2.6909728,-0.38766778,-0.1479926
24801,0.08172209,2.0294318,12.108489,-1.9573251,-0.16605687,-0.006749054
24840,1.4982382,0.53119355,9.112013,-2.0137691,-0.057460237,-0.16296633
24880,-0.42223078,0.46309182,8.499097,-1.8397983,-0.054366436,0.049638677
24919,1.1168685,0.8036005,11.604536,-2.3260472,-0.06882145,-0.0959486
24960,0.08172209,0.88532263,9.888372,-2.216501,-0.089290574,-0.008264274
25000,-2.3426998,2.2201166,11.073342,-2.1267388,-0.19369125,0.20848787
25049,-1.1168685,2.070293,10.119919,-2.3067315,-0.20060639,0.10991856
25090,-1.8387469,1.8387469,8.117727,-2.1642315,-0.21742171,0.22275127
25135,-1.7297841,2.6014864,7.6273947,-2.3770318,-0.32111284,0.22301345
25175,-2.4925237,3.214402,8.308413,-2.3065345,-0.35488015,0.2914568
25215,-2.4925237,3.405087,8.430995,-2.3261096,-0.36951572,0.28745028
25254,-2.4516625,2.982856,8.812365,-2.255851,-0.31522697,0.27134538
25298,-2.6014864,2.7240696,8.539958,-2.1711488,-0.29616162,0.2956947
25342,-2.4925237,2.982856,9.043911,-2.2593565,-0.3078554,0.26892617
