Timestamp,X-accel,Y-accel,Z-accel,X-mag,Y-mag,Z-mag,X-orien,Y-orien,Z-orien
 1297148199495,2.8738933,10.501288,3.1054392,10.3125,130.0,77.9375,125.0,-68.0,15.0
 1297148199544,4.7943625,12.830367,3.486809,10.3125,130.25,77.4375,127.0,-65.0,20.0
 1297148199595,6.973618,9.193735,6.5922484,11.8125,130.25,78.4375,77.0,-44.0,32.0
 1297148199675,2.4925237,7.7363577,2.982856,12.5625,129.5,78.1875,100.0,-63.0,17.0
 1297148199695,1.4982382,7.3141265,3.445948,12.5625,130.8125,76.625,121.0,-63.0,10.0
 1297148199745,1.9477097,6.782933,4.1814466,13.8125,131.8125,77.125,88.0,-57.0,16.0
 1297148199795,3.405087,6.8237944,3.173541,14.3125,130.5,76.625,89.0,-56.0,24.0
 1297148199847,3.636633,6.742072,2.6832085,15.125,129.25,75.625,90.0,-56.0,27.0
 1297148199895,3.0645783,7.3141265,2.1792557,15.875,128.5,76.625,107.0,-63.0,22.0
 1297148199972,3.3778462,7.6273947,2.152015,16.375,128.25,76.875,113.0,-61.0,25.0
 1297148199995,4.1814466,7.9679036,2.152015,16.625,128.5,75.375,111.0,-59.0,27.0
 1297148200045,4.2495484,8.471856,1.6889231,16.375,127.75,75.125,111.0,-62.0,26.0
 1297148200095,4.6036777,9.724928,2.2609777,16.125,128.5,74.875,112.0,-62.0,25.0
 1297148200144,5.9793324,9.534244,2.8738933,16.625,126.4375,74.625,101.0,-55.0,31.0
 1297148200195,4.0180025,12.571581,2.7921712,16.375,126.4375,73.375,120.0,-69.0,17.0
 1297148200245,0.9942854,12.762266,3.3778462,16.125,127.5,72.8125,162.0,-75.0,4.0
 1297148200295,-1.607201,7.504812,3.7864566,15.625,129.25,71.3125,255.0,-61.0,-11.0
 1297148200345,-0.040861044,7.43671,3.9090397,14.5625,129.5,70.3125,261.0,-62.0,0.0
 1297148200395,4.2086873,6.891896,2.5333846,14.8125,130.5,69.5625,113.0,-55.0,30.0
 1297148200445,5.47538,6.891896,0.14982383,13.8125,131.3125,69.5625,101.0,-52.0,38.0
 1297148200494,2.4925237,8.349273,1.56634,13.8125,130.5,68.5,122.0,-71.0,16.0
 1297148200545,1.9885708,8.240311,1.7297841,14.5625,130.5,68.5,139.0,-72.0,13.0
 1297148200594,4.1814466,7.668256,1.1168685,14.3125,129.25,68.0,116.0,-61.0,28.0
 1297148200645,4.0588636,7.5456724,0.9942854,14.5625,128.5,68.75,112.0,-61.0,28.0
 1297148200695,3.759216,8.349273,1.7297841,15.625,128.25,68.75,112.0,-64.0,24.0
 1297148200745,3.173541,10.119919,2.8738933,16.375,128.75,68.0,120.0,-67.0,17.0
 1297148200812,6.8237944,12.299174,3.7864566,16.875,128.25,67.5,113.0,-58.0,28.0
 1297148200845,8.390134,9.997335,6.6331096,17.625,128.5,68.75,66.0,-42.0,35.0
 1297148200895,3.2961242,7.9270425,4.1814466,18.125,127.5,68.5,73.0,-56.0,20.0
 1297148200946,0.95342433,8.240311,4.4810944,19.125,127.25,67.75,358.0,-61.0,6.0
 1297148200995,1.0760075,8.430995,3.990762,19.625,127.5,67.75,252.0,-64.0,7.0
 1297148201045,1.920469,7.3141265,3.5957718,20.875,128.0,67.75,149.0,-61.0,13.0
 1297148201105,2.9147544,6.66035,3.7864566,20.875,127.75,67.25,87.0,-50.0,27.0
 1297148201145,3.990762,6.701211,2.2609777,20.625,127.75,67.25,84.0,-56.0,29.0
 1297148201195,3.636633,8.008764,1.6480621,20.625,128.25,68.0,111.0,-64.0,24.0
 1297148201246,4.0180025,7.9270425,1.920469,21.125,127.75,68.0,111.0,-61.0,26.0
 1297148201295,4.5628166,8.689782,2.1792557,20.875,127.75,67.5,106.0,-60.0,27.0
 1297148201344,4.7943625,10.419566,2.6832085,20.125,127.75,67.25,108.0,-62.0,28.0
 1297148201395,5.6660647,11.223166,3.636633,20.625,128.0,67.25,102.0,-59.0,26.0
 1297148201446,3.568531,14.1787815,3.636633,20.875,128.75,66.5,129.0,-70.0,14.0
 1297148201495,-0.95342433,7.668256,2.3018389,21.125,129.75,65.5,212.0,-72.0,-7.0
 1297148201545,-1.7978859,6.701211,3.568531,20.625,131.0625,65.0,260.0,-59.0,-13.0
 1297148201595,0.23154591,7.0553403,3.8681788,19.875,132.0625,63.9375,288.0,-61.0,2.0
 1297148201645,4.0588636,7.246025,3.1463003,20.125,132.0625,64.1875,41.0,-55.0,27.0
 1297148201699,5.434519,7.3141265,1.607201,19.625,131.5625,65.0,81.0,-128.0,38.0
 1297148201746,2.7240696,7.8861814,1.6889231,20.625,131.0625,65.0,117.0,-68.0,19.0
 1297148201817,3.5276701,8.19945,1.1849703,21.375,131.0625,65.0,133.0,-66.0,23.0
 1297148201845,3.8681788,8.117727,1.1441092,22.125,131.0625,65.25,126.0,-64.0,25.0
 1297148201894,4.2086873,7.7363577,1.1441092,22.625,130.25,66.25,115.0,-61.0,28.0
 1297148201974,3.759216,8.580819,2.2609777,23.125,130.0,66.75,114.0,-63.0,23.0
 1297148201994,3.0237172,10.269742,2.7240696,23.875,129.5,66.5,129.0,-68.0,16.0
 1297148202045,6.6331096,11.917805,4.630918,23.625,129.5,67.25,112.0,-56.0,27.0
 1297148202095,6.891896,10.228881,7.0553403,24.625,129.75,67.25,72.0,-46.0,29.0
 1297148202144,2.6832085,7.8861814,3.1463003,26.1875,129.0,67.0,89.0,-62.0,18.0
 1297148202194,1.7570249,7.668256,2.8330324,25.9375,128.5,67.75,137.0,-67.0,12.0
 1297148202247,2.2609777,7.8861814,3.3778462,26.6875,128.75,68.25,133.0,-63.0,15.0
 1297148202295,3.3778462,7.014479,3.5957718,28.6875,129.25,68.25,94.0,-55.0,23.0
 1297148202345,3.3778462,6.4424243,3.5276701,29.6875,130.5,69.3125,75.0,-53.0,25.0
 1297148202397,3.214402,7.246025,2.4108016,30.1875,129.25,69.0625,101.0,-61.0,23.0
 1297148202445,3.7864566,7.7363577,1.7297841,30.1875,130.0,69.0625,114.0,-62.0,26.0
 1297148202497,4.3312707,7.8589406,2.0294318,30.1875,130.5,69.8125,113.0,-59.0,28.0
 1297148202544,4.3312707,7.8589406,2.0294318,30.4375,130.5,70.3125,112.0,-59.0,28.0
 1297148202595,4.9850473,10.732834,2.4108016,30.4375,130.0,70.5625,118.0,-63.0,24.0
 1297148202645,6.1700177,10.56939,2.3699405,30.4375,130.5,70.5625,114.0,-58.0,30.0
 1297148202695,3.1463003,13.33432,3.6774938,31.1875,130.8125,71.3125,145.0,-70.0,13.0
 1297148202745,-0.5720546,10.419566,3.568531,31.6875,132.0625,70.8125,207.0,-71.0,-3.0
 1297148202819,-2.4108016,6.5922484,3.445948,31.4375,134.625,71.3125,267.0,-57.0,-18.0
 1297148202845,-0.9125633,7.1234417,3.3778462,31.6875,136.125,71.5625,271.0,-64.0,-7.0
 1297148202895,3.8273177,7.3549876,2.8738933,30.6875,135.125,71.0625,144.0,-57.0,26.0
 1297148202945,5.053149,7.668256,-0.50395286,30.9375,134.375,71.3125,112.0,-124.0,33.0
 1297148202996,2.7240696,8.281172,1.1168685,31.4375,134.375,71.5625,135.0,-70.0,18.0
 1297148203045,2.5333846,8.281172,1.4165162,30.1875,134.0625,72.5625,154.0,-71.0,17.0
 1297148203104,3.3778462,8.430995,0.7627395,30.9375,133.5625,73.375,144.0,-68.0,22.0
 1297148203145,3.9090397,7.668256,1.0760075,31.1875,133.0625,72.8125,130.0,-62.0,27.0
 1297148203195,4.399372,7.6273947,1.2666923,30.6875,133.0625,72.8125,118.0,-59.0,30.0
 1297148203245,2.982856,9.847511,2.7240696,30.1875,131.5625,73.875,136.0,-68.0,16.0
 1297148203295,4.4810944,12.340035,2.2201166,30.4375,131.3125,74.625,148.0,-68.0,20.0
 1297148203345,7.164303,9.956474,6.932757,31.6875,130.0,74.875,81.0,-45.0,31.0
 1297148203400,6.3198414,8.430995,5.8976107,31.6875,129.0,74.625,71.0,-50.0,28.0
 1297148203445,2.0294318,7.668256,4.0180025,33.6875,128.25,74.875,136.0,-60.0,13.0
 1297148203495,1.0351465,8.430995,3.568531,35.25,128.25,75.125,213.0,-66.0,6.0
 1297148203546,1.0760075,8.158588,3.336985,36.0,127.5,75.625,213.0,-67.0,7.0
 1297148203595,3.214402,6.701211,3.759216,36.25,128.0,75.375,122.0,-54.0,23.0
 1297148203676,3.718355,7.1234417,2.4108016,36.25,129.0,76.125,108.0,-58.0,26.0
 1297148203695,3.759216,7.8589406,1.7297841,35.5,129.5,75.625,122.0,-62.0,25.0
 1297148203745,4.0588636,7.9270425,1.8387469,34.1875,129.5,76.125,123.0,-61.0,27.0
 1297148203795,4.1814466,7.7363577,1.7297841,33.4375,129.75,76.125,122.0,-60.0,28.0
 1297148203845,4.372132,9.275456,2.5333846,32.4375,129.5,76.625,122.0,-61.0,24.0
 1297148203895,5.5162406,9.847511,2.8330324,31.9375,129.5,76.875,117.0,-58.0,28.0
 1297148203968,6.0201936,11.073342,2.8330324,31.4375,129.0,76.125,124.0,-65.0,22.0
 1297148203997,1.9885708,13.143636,3.1463003,31.4375,130.25,76.875,164.0,-74.0,8.0
 1297148204045,-1.4982382,7.164303,3.718355,31.6875,132.5625,76.125,244.0,-61.0,-11.0
 1297148204095,-2.1383946,7.0553403,4.5219555,30.6875,134.375,75.125,275.0,-55.0,-14.0
 1297148204145,2.4925237,7.3549876,3.255263,28.6875,134.0625,74.625,188.0,-61.0,17.0
 1297148204196,5.5571017,7.3141265,1.4573772,28.4375,134.0625,75.625,119.0,-52.0,37.0
 1297148204245,4.862464,7.3958488,-0.27240697,27.6875,132.5625,76.125,112.0,-123.0,33.0
 1297148204295,1.7978859,8.076866,1.879608,28.4375,132.0625,76.375,149.0,-72.0,12.0
 1297148204345,2.8330324,8.349273,1.1849703,27.9375,132.8125,76.375,154.0,-70.0,19.0
 1297148204395,3.6774938,8.19945,1.1168685,27.1875,131.3125,76.625,138.0,-65.0,24.0
 1297148204444,4.2086873,8.076866,0.92618364,28.1875,130.0,76.375,127.0,-62.0,27.0
 1297148204544,2.8738933,10.651112,2.9147544,28.6875,126.9375,76.625,147.0,-69.0,15.0
 1297148204545,2.8738933,10.651112,2.9147544,28.6875,126.9375,76.625,147.0,-69.0,15.0
 1297148204595,6.5513873,13.0619135,5.7477865,29.4375,125.9375,76.875,122.0,-56.0,25.0
 1297148204645,5.9793324,9.847511,6.4424243,29.6875,125.4375,77.4375,86.0,-48.0,27.0
 1297148204694,2.152015,6.6331096,2.3426998,29.9375,124.9375,77.125,124.0,-64.0,17.0
 1297148204745,2.7240696,6.8237944,4.2086873,30.6875,125.1875,76.625,101.0,-54.0,19.0
 1297148204817,2.6832085,7.668256,4.140586,31.6875,124.4375,76.375,129.0,-62.0,14.0
 1297148204844,1.607201,8.471856,3.5957718,33.1875,124.4375,76.125,175.0,-65.0,10.0
 1297148204895,2.7921712,7.668256,3.0645783,34.4375,125.1875,75.375,151.0,-62.0,19.0
 1297148204945,3.255263,7.5456724,1.5390993,34.4375,125.4375,75.375,138.0,-64.0,23.0
 1297148205023,3.486809,8.076866,1.0351465,33.4375,125.4375,75.625,137.0,-66.0,23.0
 1297148205083,3.0237172,8.430995,1.1168685,32.9375,125.4375,75.375,145.0,-69.0,20.0
 1297148205095,2.982856,8.812365,1.334794,32.4375,125.9375,74.625,146.0,-70.0,18.0
 1297148205146,4.099725,9.765789,2.0294318,30.6875,125.9375,74.125,141.0,-65.0,22.0
 1297148205195,7.5865335,11.495573,2.152015,27.9375,125.9375,75.125,113.0,-56.0,33.0
 1297148205245,4.9850473,12.762266,1.1168685,27.1875,125.6875,76.125,128.0,-68.0,21.0
 1297148205294,-0.7218784,7.1234417,1.0760075,26.1875,126.1875,75.625,195.0,-80.0,-6.0
 1297148205358,-1.525479,8.281172,3.6774938,27.1875,127.25,74.875,238.0,-64.0,-10.0
 1297148205395,-0.46309182,8.580819,4.099725,27.6875,127.75,74.125,260.0,-64.0,-3.0
 1297148205445,2.4925237,8.62168,2.4516625,26.9375,127.5,74.125,191.0,-68.0,16.0
 1297148205495,4.9850473,7.4639506,-1.6889231,24.875,125.6875,75.625,127.0,-125.0,33.0
 1297148205546,2.8330324,7.4639506,1.1168685,23.125,124.1875,75.375,133.0,-68.0,21.0
 1297148205595,2.6014864,7.8861814,2.6014864,24.375,123.125,74.625,134.0,-65.0,17.0
 1297148205646,2.6014864,8.240311,2.4516625,25.1875,122.875,74.125,139.0,-69.0,18.0
 1297148205695,3.9090397,8.308413,0.3405087,24.875,121.375,74.625,136.0,-65.0,25.0
 1297148205746,3.568531,8.390134,1.5390993,24.375,119.0625,75.625,134.0,-65.0,23.0
 1297148205795,2.4108016,9.275456,3.173541,24.375,118.8125,76.125,145.0,-67.0,14.0
 1297148205845,6.2108784,12.367276,2.5606253,24.625,117.5625,75.375,140.0,-61.0,26.0
 1297148205922,3.718355,9.343558,5.6252036,24.625,117.5625,75.375,96.0,-54.0,19.0
 1297148205945,3.0237172,9.193735,3.8273177,23.875,116.0,74.875,121.0,-62.0,17.0
 1297148205996,4.944186,6.891896,3.7864566,22.375,116.5625,74.875,93.0,-48.0,32.0
 1297148206045,2.8330324,7.246025,3.636633,23.125,116.25,75.625,101.0,-58.0,19.0
 1297148206095,1.920469,8.076866,3.990762,24.375,116.25,74.875,136.0,-61.0,12.0
 1297148206145,1.879608,7.6273947,3.3778462,24.625,116.5625,76.375,155.0,-63.0,13.0
 1297148206215,2.7240696,6.238119,4.7126403,24.375,116.5625,75.875,67.0,-47.0,16.0
 1297148206245,6.469665,7.6954966,-0.3405087,23.625,115.25,75.375,102.0,-130.0,40.0
 1297148206295,4.2086873,8.008764,3.214402,22.625,115.5,74.875,103.0,-57.0,26.0
 1297148206346,2.7921712,8.076866,1.9477097,22.625,116.5625,75.125,136.0,-67.0,19.0
 1297148206395,4.7943625,8.430995,2.3699405,21.625,117.0625,74.875,120.0,-58.0,29.0
 1297148206481,4.2904096,10.119919,2.7921712,20.875,118.5625,75.125,120.0,-63.0,22.0
 1297148206495,3.8273177,10.61025,3.255263,20.375,118.8125,75.125,126.0,-65.0,19.0
 1297148206545,1.1441092,13.184497,2.4516625,18.125,121.125,75.625,162.0,-78.0,5.0
 1297148206596,1.8387469,8.158588,1.6889231,18.375,122.125,76.125,169.0,-73.0,12.0
 1297148206645,2.4925237,7.9679036,2.8738933,18.625,122.125,76.625,145.0,-64.0,16.0
 1297148206695,4.8216033,7.0553403,1.920469,19.625,123.6875,76.125,105.0,-54.0,33.0
 1297148206775,3.0645783,8.771504,-0.61291564,20.375,123.6875,75.625,131.0,-114.0,24.0
 1297148206796,1.6480621,8.008764,-0.27240697,22.125,124.1875,75.375,151.0,-102.0,12.0
 1297148206845,0.50395286,8.499097,1.1441092,25.1875,126.1875,75.875,184.0,-82.0,3.0
 1297148206895,-0.29964766,9.847511,0.14982383,27.1875,126.9375,75.875,199.0,-88.0,-2.0
 1297148206945,3.255263,7.8861814,-0.040861044,32.1875,124.9375,74.625,162.0,-112.0,22.0
 1297148206994,3.255263,10.079058,-0.23154591,35.25,124.9375,74.125,154.0,-108.0,18.0
 1297148207046,2.1792557,10.923519,-1.525479,37.75,124.1875,74.375,172.0,-104.0,9.0
 1297148207096,2.2609777,8.921328,0.42223078,41.0,121.875,73.375,179.0,-76.0,14.0
 1297148207145,3.718355,9.80665,-0.95342433,42.25,121.125,72.3125,164.0,-111.0,21.0
 1297148207197,2.3018389,10.800936,-2.1383946,45.5625,120.125,70.3125,172.0,-106.0,12.0
 1297148207245,1.7570249,12.026767,-2.3018389,47.8125,121.125,68.75,183.0,-104.0,8.0
 1297148207316,2.6014864,14.560152,2.1111538,51.0625,124.6875,65.5,197.0,-77.0,10.0
 1297148207345,2.4516625,12.9529505,4.2086873,52.5625,127.25,64.1875,213.0,-69.0,10.0
 1297148207395,1.3756552,10.147159,-1.7570249,54.3125,128.0,63.1875,198.0,-102.0,8.0
 1297148207445,-2.6014864,11.372991,-0.08172209,55.625,126.6875,61.1875,229.0,-103.0,-13.0
 1297148207494,1.607201,10.119919,3.5957718,57.875,128.75,56.3125,243.0,-69.0,9.0
 1297148207544,1.7297841,9.112013,0.27240697,57.875,132.0625,54.0625,220.0,-79.0,11.0
 1297148207614,-0.040861044,9.084772,-2.0294318,28.25,6.0625,3.875,253.0,-91.0,1.0
 1297148207646,0.6946377,9.193735,2.2609777,30.75,8.125,0.9375,264.0,-76.0,4.0
 1297148207694,1.879608,8.730643,2.4108016,30.625,9.4375,-0.1875,265.0,-71.0,12.0
 1297148207745,3.8681788,4.3312707,3.0237172,28.875,12.4375,-3.25,271.0,-41.0,36.0
 1297148207795,2.5333846,2.7921712,5.053149,28.625,13.5,-6.0,287.0,-26.0,24.0
 1297148207844,2.6832085,1.0351465,6.2789803,27.625,15.5,-10.3125,294.0,-9.0,23.0
 1297148207894,3.6774938,0.92618364,6.4015636,27.375,15.75,-11.875,295.0,-7.0,30.0
 1297148207944,3.8681788,-0.46309182,9.656827,25.875,15.5,-17.1875,296.0,3.0,22.0
 1297148207996,4.2086873,-0.84446156,8.812365,26.625,15.75,-17.1875,296.0,5.0,25.0
 1297148208045,4.0180025,-2.5333846,10.119919,26.875,16.5625,-16.4375,296.0,13.0,21.0
 1297148208096,5.053149,-0.6946377,12.217452,26.125,17.0625,-16.9375,296.0,3.0,22.0
 1297148208176,5.284695,-0.53119355,13.252599,27.625,15.25,-17.1875,296.0,-2.0,22.0
 1297148208219,0.040861044,1.3075534,9.656827,30.375,12.4375,-17.6875,296.0,-8.0,0.0
 1297148208244,0.9942854,1.334794,9.275456,30.375,11.4375,-18.6875,296.0,-8.0,6.0
 1297148208295,4.2904096,4.0588636,10.378705,29.375,10.4375,-21.5,295.0,-20.0,21.0
