Timestamp,X-accel,Y-accel,Z-accel,X-mag,Y-mag,Z-mag,X-orien,Y-orien,Z-orien
 1297147264791,3.1463003,7.5456724,-1.0760075,42.25,132.8125,4.8125,119.0,-114.0,22.0
 1297147264843,4.0180025,8.281172,-2.2201166,44.0,129.25,5.0625,120.0,-119.0,25.0
 1297147264892,2.8738933,8.662541,-1.4573772,43.75,126.9375,4.5625,211.0,-79.0,9.0
 1297147264942,1.920469,8.771504,-0.8036005,43.5,125.1875,4.5625,237.0,-103.0,12.0
 1297147264992,3.445948,8.580819,-0.7218784,42.25,123.6875,3.8125,171.0,-112.0,22.0
 1297147265042,2.3018389,6.782933,0.10896278,42.25,121.375,4.3125,234.0,-71.0,19.0
 1297147265092,3.636633,8.008764,-1.1849703,44.0,121.125,5.0625,161.0,-116.0,24.0
 1297147265191,2.4108016,9.425281,-0.0,42.5,117.3125,4.5625,264.0,-68.0,16.0
 1297147265191,2.4108016,9.425281,-0.0,42.5,117.3125,4.5625,264.0,-68.0,16.0
 1297147265242,1.0760075,13.824653,-1.1168685,39.75,113.5,5.8125,221.0,-96.0,4.0
 1297147265291,0.3405087,15.472715,2.152015,39.0,111.4375,5.8125,265.0,-82.0,1.0
 1297147265342,1.9885708,12.340035,1.6889231,38.25,113.25,4.8125,280.0,-78.0,9.0
 1297147265393,12.762266,9.888372,-1.4165162,39.5,117.3125,7.125,26.0,-142.0,52.0
 1297147265461,14.015338,8.689782,-2.2609777,39.25,122.625,8.125,43.0,-143.0,53.0
 1297147265491,1.6889231,9.847511,1.0760075,40.75,127.5,9.875,194.0,-79.0,10.0
 1297147265542,2.7921712,8.662541,2.3699405,43.0,128.5,12.4375,297.0,-67.0,17.0
 1297147265592,3.0645783,5.09401,-0.23154591,43.5,131.5625,13.9375,70.0,-121.0,31.0
 1297147265642,5.134871,3.255263,-1.1849703,41.75,131.8125,14.75,61.0,-148.0,56.0
 1297147265744,2.1792557,3.173541,3.1463003,38.25,133.0625,14.1875,19.0,-40.0,26.0
 1297147265745,2.1792557,3.173541,3.1463003,38.25,133.0625,14.1875,19.0,-40.0,26.0
 1297147265792,-1.3075534,17.393185,14.137921,36.0,131.0625,11.9375,345.0,-51.0,-3.0
 1297147265842,6.973618,10.95076,6.5513873,35.75,130.5,11.1875,353.0,-49.0,29.0
 1297147265892,6.238119,13.211738,-4.630918,34.9375,130.8125,11.9375,81.0,-120.0,24.0
 1297147265942,6.0474343,4.7535014,-0.42223078,37.25,128.75,12.6875,56.0,-142.0,52.0
 1297147266024,3.6774938,8.471856,-3.5957718,39.25,126.9375,12.9375,192.0,-79.0,7.0
 1297147266042,0.38136974,10.56939,2.070293,40.0,126.1875,12.9375,239.0,-79.0,2.0
 1297147266091,2.5606253,8.499097,0.38136974,39.75,124.6875,12.1875,206.0,-73.0,17.0
 1297147266142,3.759216,7.6273947,-1.2258313,39.0,124.1875,11.6875,146.0,-117.0,26.0
 1297147266192,2.4516625,7.6954966,0.7218784,37.25,123.9375,11.6875,96.0,-72.0,18.0
 1297147266242,2.4516625,8.689782,0.92618364,38.0,122.375,11.6875,332.0,-73.0,16.0
 1297147266305,1.0760075,9.384419,-1.1441092,37.5,120.125,11.1875,224.0,-100.0,6.0
 1297147266342,0.8036005,10.651112,1.2258313,37.5,117.8125,9.625,255.0,-82.0,4.0
 1297147266392,0.19068487,11.645397,3.0645783,38.25,116.25,9.875,286.0,-75.0,1.0
 1297147266442,-0.95342433,13.402422,0.50395286,39.5,115.75,10.6875,272.0,-85.0,-4.0
 1297147266493,1.2258313,13.443283,1.879608,39.25,117.0625,11.4375,272.0,-81.0,5.0
 1297147266542,7.8861814,11.413852,1.1849703,39.5,122.875,12.6875,18.0,-55.0,34.0
 1297147266591,10.337844,11.495573,-1.1849703,38.75,125.4375,12.6875,44.0,-132.0,42.0
 1297147266642,1.0351465,10.732834,1.9885708,39.25,131.3125,15.0,15.0,-78.0,5.0
 1297147266692,1.56634,8.812365,1.3756552,40.25,133.8125,17.5,306.0,-77.0,10.0
 1297147266745,1.4982382,6.66035,-0.38136974,39.5,136.125,18.75,227.0,-103.0,13.0
 1297147266793,4.0588636,3.336985,0.08172209,37.25,138.6875,20.0625,88.0,-39.0,51.0
 1297147266871,3.1463003,3.1463003,0.040861044,35.25,140.9375,20.0625,61.0,-45.0,45.0
 1297147266892,3.759216,3.336985,1.8387469,34.1875,141.75,19.3125,40.0,-39.0,45.0
 1297147266943,-2.8330324,18.428331,14.1787815,34.4375,139.4375,15.5,346.0,-52.0,-7.0
 1297147266992,0.88532263,12.14935,8.62168,33.9375,139.1875,15.0,335.0,-54.0,3.0
 1297147267042,7.504812,11.876944,-2.1383946,32.9375,139.9375,15.0,54.0,-123.0,32.0
 1297147267163,4.944186,5.6252036,-1.4165162,34.6875,139.4375,15.25,85.0,-132.0,40.0
 1297147267164,4.944186,5.6252036,-1.4165162,34.6875,139.4375,15.25,85.0,-132.0,40.0
 1297147267192,2.6832085,10.038197,-1.4573772,38.0,137.375,13.4375,136.0,-107.0,15.0
 1297147267242,0.61291564,10.528529,1.8387469,39.0,135.875,11.4375,239.0,-80.0,3.0
 1297147267292,2.1792557,7.8589406,-1.6480621,39.5,133.8125,10.9375,205.0,-109.0,15.0
 1297147267342,3.6774938,7.3958488,-0.9942854,39.5,133.3125,10.6875,129.0,-117.0,26.0
 1297147267434,2.2201166,9.152874,0.61291564,39.25,131.0625,9.875,184.0,-73.0,17.0
 1297147267441,2.6014864,8.689782,0.040861044,39.0,130.5,9.375,170.0,-108.0,18.0
 1297147267492,1.8387469,9.507003,-0.08172209,39.25,129.25,8.875,200.0,-101.0,11.0
 1297147267543,2.5606253,10.882658,3.0237172,39.75,126.4375,8.375,313.0,-70.0,13.0
 1297147267591,-0.53119355,11.223166,0.7627395,40.25,126.4375,7.125,288.0,-85.0,-3.0
 1297147267642,-0.23154591,13.6748295,1.1849703,40.0,128.25,7.875,272.0,-85.0,-1.0
 1297147267721,3.759216,11.114203,3.759216,39.0,131.3125,8.625,357.0,-57.0,31.0
 1297147267742,13.988097,10.079058,1.0351465,39.75,135.625,11.4375,30.0,-36.0,54.0
 1297147267792,6.1700177,9.425281,-2.2201166,39.5,140.9375,14.75,74.0,-125.0,32.0
 1297147267842,3.759216,8.894087,1.879608,41.0,143.5,17.75,73.0,-65.0,22.0
 1297147267892,5.243834,7.3549876,2.1792557,41.5,144.25,19.5625,47.0,-52.0,34.0
 1297147267941,-0.95342433,5.8567495,0.8036005,38.75,145.0,20.3125,191.0,-78.0,-9.0
 1297147268019,5.325556,5.5571017,1.5390993,34.9375,148.3125,22.0625,82.0,-45.0,43.0
 1297147268042,2.982856,6.701211,0.92618364,34.1875,148.3125,22.5625,101.0,-74.0,15.0
 1297147268092,1.4573772,9.275456,4.862464,32.1875,147.5625,21.5625,14.0,-61.0,8.0
 1297147268143,-0.8036005,13.633968,10.419566,29.9375,147.3125,18.25,347.0,-53.0,-3.0
 1297147268192,-4.7535014,13.6748295,8.19945,28.4375,146.8125,16.0,329.0,-55.0,-17.0
 1297147268241,-0.88532263,13.824653,2.1792557,26.9375,145.5625,15.5,303.0,-80.0,-4.0
 1297147268329,0.92618364,12.871228,0.8036005,28.6875,144.0,13.1875,255.0,-82.0,6.0
 1297147268341,1.2666923,11.34575,0.88532263,30.4375,143.75,13.1875,241.0,-98.0,-1.0
 1297147268392,0.3405087,10.56939,0.84446156,35.5,142.5,12.4375,257.0,-85.0,2.0
 1297147268442,-0.7627395,10.95076,-2.2201166,45.8125,136.375,13.1875,238.0,-102.0,-4.0
 1297147268492,-3.7864566,11.727119,1.3075534,53.5625,131.3125,16.25,275.0,-71.0,-18.0
 1297147268542,1.7978859,8.19945,-8.349273,60.625,124.6875,24.125,193.0,-136.0,9.0
 1297147268622,3.7864566,7.3141265,-0.10896278,64.125,115.75,28.9375,107.0,-52.0,35.0
